Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Jose Ramos","LAD","A,A+",21,123,474,545,118,65,22,6,25,83,97,57,0,169,10,4,0,13,4,0,0.248945147,"sa3008845"
"Alexander Vargas","NYY","A",20,100,389,431,79,55,14,2,8,59,33,35,0,123,3,4,0,4,27,13,0.203084832,"sa3008851"
"Gabriel Martinez","TOR","A,A+,CPX",19,96,352,389,103,66,23,0,14,58,59,32,0,64,3,2,0,16,4,1,0.292613636,"sa3008865"
"Jesus Parra","MIL","CPX",19,41,138,155,30,14,13,0,3,14,26,8,2,47,5,4,0,1,3,0,0.217391304,"sa3008867"
"Euribiel Angeles","OAK","A+",20,97,363,388,101,79,19,1,2,29,32,17,0,58,4,2,2,10,8,6,0.278236914,"sa3008877"
"Albert Fabian","SDP","A,A+,CPX",20,94,356,401,86,49,19,2,16,56,69,35,0,113,8,2,0,4,4,5,0.241573033,"sa3008888"
"Marcos Cabrera","NYY","A",20,97,337,390,66,41,9,2,14,43,40,46,0,148,5,2,0,6,19,8,0.195845697,"sa3008890"
"Dariel Lopez","PIT","A+",20,102,391,420,112,77,15,1,19,58,58,21,0,107,5,2,1,10,6,4,0.286445012,"sa3008901"
"Leandro Pineda","PHI","A,A+",20,89,316,369,65,36,19,7,3,43,34,39,1,97,7,7,0,2,5,3,0.205696202,"sa3008905"
"Jesus Rodriguez","NYY","CPX",20,37,132,152,46,28,10,4,4,29,24,15,0,14,5,0,0,2,8,3,0.348484848,"sa3008916"
"Jorge Burgos","CLE","A",20,105,396,459,110,83,18,3,6,54,66,56,0,85,3,4,0,16,6,2,0.277777777,"sa3008929"
"Dyron Campos","NYM","CPX,DSL",21,52,177,198,47,27,10,3,7,34,34,16,0,48,2,3,0,1,6,1,0.265536723,"sa3008937"
"Omar De Los Santos","NYM","A",22,111,431,478,117,73,23,5,16,75,62,35,0,151,10,2,0,3,70,15,0.271461716,"sa3008938"
"Wilber Sanchez","CHW","A",20,101,359,420,58,44,10,2,2,46,22,55,0,96,3,2,1,8,38,8,0.161559888,"sa3008941"
"Geraldo Quintero","ATL","A,A+",20,113,442,515,114,71,26,9,8,73,59,58,0,91,11,3,0,6,34,11,0.257918552,"sa3008942"
"Carlos Mendoza","DET","A,A+",22,99,308,402,82,65,12,3,2,59,34,78,0,58,9,3,4,3,12,8,0.266233766,"sa3008944"
"Carlos Dominguez","NYM","A",22,111,390,444,91,56,15,0,20,54,65,37,0,173,16,1,0,2,22,10,0.233333333,"sa3009191"
"Agustin Ramirez","NYY","CPX",20,44,168,197,51,30,14,1,6,34,51,23,0,31,2,4,0,4,13,2,0.303571428,"sa3009276"
"Dayro Perez","NYY","CPX",20,38,136,167,34,23,8,0,3,35,15,28,0,54,3,0,0,0,16,4,0.25,"sa3009299"
"Darlyn Montero","OAK","CPX",20,47,145,165,35,25,6,2,2,25,23,15,0,38,3,1,0,4,8,2,0.24137931,"sa3009324"
"Eddinson Paulino","BOS","A",19,114,463,539,123,65,35,10,13,96,66,64,0,105,6,5,1,5,27,5,0.265658747,"sa3009538"
"Yohendrick Pinango","CHC","A+",20,115,464,495,116,77,24,2,13,65,63,30,0,88,1,0,0,11,14,1,0.25,"sa3009539"
"Isaac Bellony","BAL","A,A+",20,101,328,382,77,49,15,3,10,44,52,46,0,147,4,4,0,5,3,2,0.234756097,"sa3009542"
"Juan Brito","COL","A",20,107,402,497,115,69,29,6,11,91,72,78,0,71,8,6,3,7,17,9,0.286069651,"sa3009808"
"Sergio Campana","PIT","A",20,100,328,393,69,47,14,1,7,50,29,53,1,150,8,2,0,6,29,12,0.210365853,"sa3009834"
"Kenedy Corona","HOU","A,A+",22,107,410,467,114,67,24,4,19,88,67,49,1,106,6,2,0,7,28,8,0.27804878,"sa3009845"
"Matthew Acosta","SDP","A,A+,AA",24,93,320,372,72,49,14,2,7,43,37,42,0,93,3,4,3,4,16,3,0.225,"sa3009870"
"Luke Ritter","NYM","AA,AAA",25,126,457,533,93,54,21,3,15,61,62,59,0,165,14,3,0,7,9,4,0.203501094,"sa3009878"
"Carter Aldrete","SFG","A+,AA",24,116,385,435,103,57,25,0,21,65,76,41,1,103,2,6,1,6,3,4,0.267532467,"sa3010008"
"Tyler Osik","CHW","A+,AA",25,103,358,412,106,77,15,2,12,50,56,38,0,96,13,3,0,12,4,3,0.296089385,"sa3010017"
"Jairo Pomares","SFG","A+,CPX",21,99,353,402,94,54,23,0,17,54,66,37,0,129,3,2,0,2,0,0,0.266288951,"sa3010023"
"Joe Naranjo","CLE","A+",21,119,425,514,100,63,16,3,18,72,59,82,2,131,5,2,0,9,6,0,0.235294117,"sa3010025"
"Jack Dunn","WSN","AA,AAA",25,112,390,455,95,73,19,0,3,49,27,53,0,94,5,4,3,10,10,8,0.243589743,"sa3010029"
"Julian Escobedo","CLE","AA",24,118,377,439,81,55,17,2,7,52,40,40,0,86,12,6,3,2,15,6,0.214854111,"sa3010030"
"Brandon Lewis","LAD","AA",23,110,397,436,83,40,19,0,24,60,71,28,0,147,7,4,0,15,0,1,0.20906801,"sa3010035"
"Yordys Valdes","CLE","A,A+",20,112,424,472,103,85,13,2,3,56,58,39,0,99,3,4,2,3,13,8,0.242924528,"sa3010037"
"DJ Gladney","CHW","A,AA",20,122,464,518,110,68,19,4,19,66,70,45,0,173,5,4,0,17,11,1,0.237068965,"sa3010043"
"Cody Freeman","TEX","A+",21,102,385,436,90,66,10,1,13,51,71,40,0,70,6,5,0,8,8,5,0.233766233,"sa3010153"
"Omar Hernandez","KCR","A",20,85,320,359,74,57,15,1,1,40,31,26,0,78,2,1,5,8,18,3,0.23125,"sa3010155"
"Ripken Reyes","SDP","A+,AA",25,113,330,416,77,56,15,4,2,58,30,47,0,54,26,3,10,4,9,4,0.233333333,"sa3010159"
"Blaine Crim","TEX","AA,AAA",25,132,515,588,151,100,27,0,24,86,96,51,0,95,8,14,0,9,4,0,0.293203883,"sa3010170"
"Kellen Strahm","TEX","AA",25,104,354,433,98,72,16,0,10,72,42,65,0,95,6,6,2,7,11,1,0.276836158,"sa3010278"
"Tyler Tolbert","KCR","A+",24,116,447,517,100,66,20,10,4,79,36,55,0,125,5,5,5,8,60,0,0.223713646,"sa3010337"
"Jackson Cluff","WSN","AA",25,111,356,406,69,41,21,1,6,40,28,35,0,128,7,3,5,2,9,3,0.193820224,"sa3010342"
"Nelson Maldonado","CHC","AA,AAA",25,103,373,411,104,61,31,0,12,52,65,29,0,87,2,5,2,4,6,0,0.278820375,"sa3010389"
"Nick Quintana","CIN","A+,AA",24,112,372,440,91,58,23,0,10,56,52,62,0,100,4,1,1,6,5,4,0.244623655,"sa3010390"
"Darius Hill","CHC","AA,AAA",24,133,528,574,166,116,36,5,9,82,53,34,1,77,5,4,3,8,7,4,0.314393939,"sa3010395"
"Jake Holton","DET","A+,AA",24,116,404,496,105,70,19,3,13,70,69,72,0,94,17,2,0,18,5,5,0.25990099,"sa3010599"
"Garrett Frechette","SFG","A",21,97,376,408,96,73,16,3,4,44,39,19,0,98,6,5,2,4,2,2,0.255319148,"sa3010636"
"Victor Mesa Jr.","MIA","A+",20,121,460,525,112,78,26,3,5,53,50,53,1,100,4,6,2,2,10,4,0.24347826,"sa3010700"
"Cade Bunnell","ATL","A+,AA",25,114,368,463,85,50,17,3,15,60,56,87,0,166,4,4,0,8,3,1,0.23097826,"sa3010702"
"Andrew Navigato","DET","A+,AA",24,112,413,467,106,65,21,2,18,71,56,31,0,85,15,8,0,9,15,4,0.256658595,"sa3010703"
"Keoni Cavaco","MIN","A",21,99,368,396,85,51,18,5,11,34,59,22,0,138,2,4,0,7,7,4,0.23097826,"sa3010706"
"Andres Alvarez","PIT","AA",25,110,368,443,81,46,13,2,20,53,50,64,0,123,5,5,1,11,21,1,0.220108695,"sa3010710"
"Stephen Paolini","ATL","A",21,111,394,468,86,58,18,3,7,60,47,64,1,128,5,5,0,5,18,9,0.218274111,"sa3010720"
"Chase Strumpf","CHC","AA",24,116,393,486,92,47,22,2,21,73,57,73,0,162,19,1,0,8,2,2,0.234096692,"sa3010845"
"Kadon Morton","ATL","A,A+",21,112,368,433,83,55,11,4,13,58,51,57,0,145,6,2,0,6,12,5,0.225543478,"sa3010870"
"William Lugo","NYM","A,A+",20,112,419,478,110,69,25,2,14,65,63,50,0,117,6,3,0,10,0,0,0.262529832,"sa3010876"
"Daniel Mateo","TEX","A,A+",20,107,408,443,111,84,9,6,12,63,55,24,0,112,6,5,0,2,43,13,0.272058823,"sa3010886"
"Hudson Head","PIT","A+",21,106,359,420,84,53,17,4,10,60,40,47,0,141,13,1,0,2,13,8,0.233983286,"sa3010889"
"Troy Johnston","MIA","AA,AAA",25,114,426,492,111,71,25,1,14,51,57,50,1,95,8,7,1,6,4,0,0.26056338,"sa3010899"
"Will Holland","MIN","A+,AA",24,116,374,444,85,57,13,6,9,66,49,56,0,137,9,4,1,1,32,6,0.227272727,"sa3011204"
"Christian Koss","BOS","AA",24,125,488,532,127,83,22,5,17,69,84,25,2,137,12,6,0,7,16,5,0.260245901,"sa3011227"
"Drew Mendoza","WSN","A+",24,101,351,392,73,51,13,2,7,34,50,39,2,119,1,1,0,6,2,1,0.207977207,"sa3011256"
"Drew Campbell","ATL","A+",24,97,369,413,100,79,10,4,7,51,50,37,0,88,3,3,1,12,15,7,0.27100271,"sa3011264"
"Jase Bowen","PIT","A,A+",21,125,469,526,120,79,21,3,17,71,74,43,0,145,8,6,0,10,25,2,0.255863539,"sa3011267"
"Thomas Dillard","MIL","AA",24,121,425,516,99,57,29,1,12,67,67,81,3,157,8,2,0,8,14,2,0.232941176,"sa3011308"
"Jeremy De La Rosa","WSN","A,A+",20,101,397,448,111,74,23,3,11,66,67,48,1,115,1,1,1,4,39,7,0.279596977,"sa3011329"
"Darrien Miller","MIL","A+",21,89,304,381,68,43,12,1,12,58,40,49,0,84,24,2,2,5,6,1,0.22368421,"sa3011330"
"Hunter Bishop","SFG","A+,CPX",24,86,317,360,74,48,11,2,13,51,44,31,0,117,9,1,2,4,20,2,0.233438485,"sa3011413"
"Andrew Daschbach","BAL","AA",24,103,329,402,63,37,11,0,15,46,46,55,0,165,14,4,0,5,2,0,0.191489361,"sa3011414"
"Marcus Lee Sang","PHI","A,A+",21,102,364,413,94,67,14,2,11,56,44,38,0,121,7,3,0,3,19,9,0.258241758,"sa3011445"
"Stephen Scott","BOS","A+,AA",25,96,334,410,73,42,19,2,10,57,45,66,1,78,3,7,0,6,9,2,0.218562874,"sa3011469"
"Yolbert Sanchez","CHW","AA,AAA",25,127,494,546,142,121,17,1,3,51,46,40,0,78,6,3,1,16,11,9,0.287449392,"sa3011471"
"T.J. Schofield-Sam","OAK","A",21,109,409,454,106,74,23,3,6,51,55,22,1,79,18,5,0,5,8,5,0.259168704,"sa3011501"
"Luke Berryhill","HOU","AA,CPX",24,98,357,439,92,61,19,0,12,69,60,65,0,122,11,6,0,9,5,2,0.257703081,"sa3011587"
"Tyler Reichenborn","STL","A,A+",23,119,418,501,107,86,11,2,8,53,50,58,0,98,11,4,9,4,21,10,0.255980861,"sa3011628"
"Dasan Brown","TOR","A,A+,CPX",20,84,307,360,87,59,20,2,6,65,24,33,0,102,17,1,2,1,24,10,0.283387622,"sa3011717"
"Shane Sasaki","TBR","A",21,89,346,402,112,73,27,3,9,71,57,49,1,92,4,3,0,4,47,4,0.323699421,"sa3011754"
"Willy Vasquez","TBR","A",20,113,449,492,115,75,21,9,10,78,73,36,0,126,3,4,0,7,25,3,0.256124721,"sa3011821"
"Jesus Bugarin","COL","CPX",20,51,184,202,62,44,9,5,4,34,24,15,0,50,2,1,0,1,7,6,0.336956521,"sa3011857"
"Trei Cruz","DET","A+,AA",23,117,411,497,95,64,19,4,8,66,52,81,1,118,0,5,0,5,16,4,0.231143552,"sa3014420"
"Baron Radcliff","PHI","A+",23,104,346,408,82,48,15,2,17,44,49,60,1,163,1,1,0,4,6,2,0.236994219,"sa3014424"
"Alerick Soularie","MIN","A+",22,91,330,389,75,47,15,3,10,68,39,48,0,106,7,4,0,5,18,5,0.227272727,"sa3014436"
"Gage Workman","DET","AA",22,128,475,515,107,54,30,9,14,61,68,34,0,206,1,4,1,5,30,9,0.225263157,"sa3014441"
"Trevor Hauver","TEX","A+,AA",23,103,337,447,74,39,17,1,17,66,70,93,2,112,6,11,0,7,2,1,0.219584569,"sa3014448"
"Hudson Haskin","BAL","AA",23,109,387,466,102,61,23,3,15,58,56,43,0,101,24,7,5,6,5,3,0.263565891,"sa3014449"
"Daniel Cabrera","DET","A+,AA",23,120,459,514,109,77,20,4,8,54,46,48,1,96,2,5,0,7,7,0,0.237472766,"sa3014452"
"Isaiah Greene","CLE","A",20,114,371,476,84,58,14,8,4,65,43,97,0,114,6,2,0,6,39,4,0.226415094,"sa3014460"
"Petey Halpin","CLE","A+",20,105,382,434,100,69,21,4,6,68,36,45,0,92,5,1,0,4,16,7,0.261780104,"sa3014461"
"Owen Caissie","CHC","A+",19,105,378,433,96,63,21,1,11,57,58,50,0,124,5,0,0,6,11,6,0.253968253,"sa3014465"
"Jake Vogel","LAD","A",20,109,432,499,102,70,22,9,1,72,49,52,0,111,9,6,0,9,19,7,0.236111111,"sa3014473"
"Aaron Sabato","MIN","A+,AA",23,103,372,447,80,41,17,0,22,63,75,59,1,142,11,5,0,6,4,1,0.215053763,"sa3014494"
"Kaden Polcovich","SEA","AA",23,118,451,524,109,72,21,4,12,70,60,59,2,118,13,1,0,6,18,2,0.241685144,"sa3014496"
"David Calabrese","LAA","A",19,112,424,488,106,69,23,7,7,68,64,50,0,116,3,11,0,3,26,2,0.25,"sa3014507"
"Zac Veen","COL","A+,AA",20,126,466,541,114,76,23,3,12,84,67,64,1,132,6,5,0,8,55,9,0.244635193,"sa3014516"
"Austin Hendrick","CIN","A,A+",21,109,388,444,84,42,21,0,21,58,69,43,1,165,9,4,0,1,16,5,0.216494845,"sa3014521"
"Casey Martin","PHI","A+",23,110,398,431,72,44,21,2,5,42,33,22,0,101,7,3,1,6,17,2,0.180904522,"sa3014524"
"A.J. Vukovich","ARI","A+,AA",20,117,468,493,129,84,26,2,17,61,78,19,1,118,4,2,0,14,36,4,0.275641025,"sa3014525"
"Jordan Nwogu","CHC","A+",23,88,325,378,86,47,17,7,15,59,51,37,0,90,12,4,0,4,19,6,0.264615384,"sa3014530"
"Blaze Jordan","BOS","A,A+",19,120,463,521,134,89,30,3,12,60,68,48,1,94,7,3,0,12,5,1,0.289416846,"sa3014537"
"Milan Tolentino","CLE","A,A+",20,113,412,496,110,76,30,0,4,72,54,76,0,136,3,5,0,5,29,3,0.266990291,"sa3014544"
"Zavier Warren","MIL","A+,AA",23,128,465,525,105,62,29,2,12,57,57,49,1,108,7,4,0,12,9,1,0.225806451,"sa3014549"
"Kevin Made","CHC","A,A+",19,94,352,408,80,49,20,1,10,55,44,46,0,80,5,4,1,10,3,1,0.227272727,"sa3014679"
"Michel Triana","CIN","A,A+",22,107,382,434,78,45,13,6,14,52,52,37,0,131,10,4,1,9,12,4,0.204188481,"sa3014681"
"Roberto Campos","DET","A",19,112,403,448,104,68,26,5,5,52,50,40,2,97,2,3,0,16,7,3,0.258064516,"sa3014683"
"Arol Vera","LAA","A",19,120,487,551,101,77,16,4,4,71,59,53,0,149,6,4,1,8,19,7,0.207392197,"sa3014687"
"Adrian Placencia","LAA","A",19,104,382,469,97,59,23,2,13,83,64,76,0,142,8,2,0,4,21,8,0.253926701,"sa3014688"
"Luis Rodriguez","LAD","A",19,110,431,506,104,72,20,1,11,61,67,65,0,159,5,5,0,12,3,1,0.241299303,"sa3014689"
"Jose Salas","MIA","A,A+",19,109,412,474,103,70,20,4,9,69,41,43,1,95,14,3,2,8,33,1,0.25,"sa3014690"
"Hedbert Perez","MIL","A",19,105,407,441,88,48,23,2,15,53,57,30,0,132,2,2,0,5,9,6,0.216216216,"sa3014692"
"Alex Ramirez","NYM","A,A+",19,121,498,552,140,92,30,7,11,62,71,44,0,122,7,3,0,9,21,16,0.281124497,"sa3014695"
"Robert Puason","OAK","A,CPX",19,93,327,359,70,51,14,2,3,47,27,24,1,121,4,4,0,1,11,5,0.214067278,"sa3014697"
"Robert Hassell III","SDP","A+,AA",20,112,450,513,123,86,25,1,11,67,70,57,2,113,3,3,0,5,24,3,0.273333333,"sa3014701"
"Aeverson Arteaga","SFG","A",19,122,503,565,136,85,35,2,14,87,84,49,0,155,10,3,0,4,11,6,0.270377733,"sa3014707"
"Jhon Diaz","TBR","CPX",19,41,151,165,34,21,7,4,2,24,19,12,0,52,1,1,0,1,9,4,0.225165562,"sa3014710"
"Max Acosta","TEX","A",19,107,404,456,106,75,26,1,4,62,35,40,0,87,9,1,2,7,44,17,0.262376237,"sa3014711"
"Estiven Machado","TOR","A",19,90,339,380,89,66,19,3,1,45,32,38,0,97,3,0,0,5,6,3,0.262536873,"sa3014715"
"Sammy Infante","WSN","A",21,100,367,417,77,40,19,1,17,59,56,40,0,127,8,2,0,5,15,4,0.209809264,"sa3014717"
"Roismar Quintana","WSN","CPX",19,50,180,199,52,36,10,1,5,41,28,9,0,46,7,3,0,1,3,1,0.288888888,"sa3014718"
"Justin Lavey","SEA","A+",24,95,331,368,76,49,18,3,6,54,33,36,0,117,0,1,0,9,24,1,0.22960725,"sa3014817"
"J.C. Correa","HOU","A+",23,105,404,453,125,87,29,1,8,59,64,37,1,36,3,9,0,13,1,2,0.30940594,"sa3014823"
"Elijah Dunham","NYY","AA",24,110,415,485,103,57,26,3,17,67,63,59,0,103,7,4,0,11,37,7,0.248192771,"sa3014827"
"Micah Pries","CLE","AA",24,122,448,504,119,67,29,5,18,63,73,42,4,117,11,3,0,6,20,4,0.265625,"sa3014830"
"Matt Koperniak","STL","AA,AAA",24,108,388,442,113,84,13,2,14,68,59,41,1,82,6,4,3,9,12,4,0.291237113,"sa3014834"
"Sheng-Ping Chen","ARI","A,A+",21,88,331,367,78,52,21,1,4,49,42,30,0,98,4,0,2,6,8,4,0.235649546,"sa3014837"
"L.J. Jones","STL","A+",23,102,394,440,103,56,33,1,13,48,64,31,1,90,10,4,1,12,2,1,0.261421319,"sa3014840"
"Landon Stephens","ATL","A+,AA",24,111,400,483,81,42,16,1,22,58,76,63,0,145,16,4,0,7,2,2,0.2025,"sa3014884"
"Bryson Horne","ATL","A+",23,100,373,413,91,60,19,1,11,44,52,33,1,110,4,3,0,13,4,1,0.243967828,"sa3014891"
"Kale Emshoff","KCR","A+",24,100,361,415,81,50,19,0,12,40,46,39,1,148,11,4,0,3,2,2,0.224376731,"sa3014934"
"Zach Daniels","HOU","A+",23,95,358,412,101,62,15,1,23,76,64,48,2,127,4,2,0,6,22,5,0.282122905,"sa3014935"
"Tucker Bradley","KCR","AA",24,110,396,460,116,79,22,3,12,73,53,55,2,84,3,1,5,7,19,6,0.292929292,"sa3014937"
"Brett Auerbach","SFG","AA",23,99,372,425,82,50,15,0,17,54,53,48,2,136,2,2,1,14,12,6,0.220430107,"sa3014941"
"Justin Dirden","HOU","AA,AAA",24,124,477,549,144,75,40,5,24,82,101,51,1,134,15,4,2,6,12,3,0.301886792,"sa3014986"
"Jacob Buchberger","STL","A+,AA",24,99,363,412,97,73,10,4,10,46,55,46,2,85,2,1,0,4,18,3,0.26721763,"sa3014987"
"Alex McGarry","CIN","A+,AA,AAA",24,110,416,449,110,54,23,6,27,59,78,28,1,136,4,1,0,5,15,4,0.264423076,"sa3015015"
"Jacob Wetzel","CHC","A",22,99,336,408,71,46,14,1,10,63,51,60,0,80,9,2,1,6,14,3,0.211309523,"sa3015057"
"Victor Labrada","SEA","A,A+",22,123,451,524,113,75,20,6,12,79,44,58,1,142,9,1,2,0,30,9,0.250554323,"sa3015062"
"Tommy Jew","STL","A+",24,106,331,378,64,43,13,1,7,39,26,39,1,120,3,2,3,3,31,4,0.193353474,"sa3015071"
"Brandon McIlwain","NYM","A+,AA",24,98,353,403,90,62,15,6,7,44,33,34,0,109,15,1,0,4,15,7,0.254957507,"sa3015076"
"Zac Cook","TOR","AA",24,102,333,394,63,36,12,0,15,55,39,26,0,151,30,4,1,3,14,4,0.189189189,"sa3015090"
"TT Bowens","BAL","A+",24,106,355,434,88,56,20,5,7,51,45,66,0,126,9,3,0,5,3,1,0.247887323,"sa3015107"
"Alejandro Osuna","TEX","A,A+",19,97,351,409,106,81,15,1,9,68,54,42,0,68,5,7,3,3,34,18,0.301994301,"sa3015127"
"Yoelqui Cespedes","CHW","AA",24,119,458,512,118,71,29,1,17,65,59,29,0,154,23,2,0,9,33,12,0.257641921,"sa3015137"
"Deyvison De Los Santos","ARI","A,A+,AA",19,126,513,560,157,104,29,2,22,72,106,34,1,147,4,9,0,14,5,1,0.306042884,"sa3015168"
"Junior Franco","ARI","A",19,103,409,448,104,70,20,0,14,54,57,33,2,112,4,2,0,6,28,8,0.254278728,"sa3015170"
"Luis Gonzalez","BAL","CPX",19,43,137,174,29,21,3,3,2,23,20,29,0,66,6,2,0,0,8,3,0.211678832,"sa3015172"
"Wilfred Veras","CHW","A,AA",19,113,439,481,117,73,22,2,20,63,72,30,1,132,6,6,0,15,5,0,0.266514806,"sa3015178"
"Manuel Sequera","DET","A",19,116,457,491,106,58,28,1,19,59,64,20,0,110,11,3,0,8,4,5,0.231947483,"sa3015179"
"Yeiner Fernandez","LAD","A",19,89,363,423,106,78,16,2,10,76,68,46,0,55,10,4,0,16,3,2,0.292011019,"sa3015182"
"Junior Tilien","NYM","A",19,84,323,353,80,54,13,1,12,44,44,30,0,81,0,0,0,6,3,0,0.247678018,"sa3015187"
"Adrian Sugastey","SFG","A,CPX",19,84,326,371,78,59,12,2,5,45,34,34,0,58,10,1,0,11,1,0,0.239263803,"sa3015190"
"Anthony Rodriguez","SFG","CPX",19,52,175,201,44,32,6,0,6,26,30,22,0,69,2,2,0,3,2,2,0.251428571,"sa3015191"
"Jeremy Rivas","STL","A",19,117,425,471,104,85,16,1,2,47,37,37,0,104,4,4,1,7,8,6,0.244705882,"sa3015193"
"Ronny Polanco","ARI","CPX",18,52,174,187,42,28,9,2,3,24,17,12,0,56,1,0,0,2,1,3,0.24137931,"sa3015197"
"Kala'i Rosario","MIN","A",19,109,373,419,89,53,21,3,12,53,46,34,2,136,11,1,0,5,7,2,0.238605898,"sa3015199"
"Yosy Galan","TEX","A",21,98,345,394,71,35,15,1,20,56,59,39,0,139,8,2,0,2,17,6,0.205797101,"sa3015202"
"Jose Fernandez","ARI","CPX",18,50,175,196,38,27,7,3,1,24,15,14,0,51,5,2,0,6,2,0,0.217142857,"sa3015204"
"Narbe Cruz","HOU","CPX",21,49,156,168,41,26,13,0,2,16,21,10,0,28,2,0,0,0,5,3,0.262820512,"sa3015205"
"Richi Gonzalez","HOU","CPX",19,50,136,157,34,25,7,0,2,24,18,17,0,47,3,1,0,0,15,6,0.25,"sa3015233"
"Edgar Quero","LAA","A",19,111,413,515,129,75,35,2,17,86,75,73,0,91,21,6,0,9,12,5,0.312348668,"sa3015239"
"Beyker Pastran","MIL","CPX",19,45,129,150,24,20,2,2,0,21,14,16,0,38,3,2,0,4,1,0,0.186046511,"sa3015364"
"Tsung-Che Cheng","PIT","A",20,104,385,458,104,66,25,7,6,79,52,63,1,95,5,4,1,5,33,6,0.27012987,"sa3015376"
"Jeferson Quero","MIL","A,A+",19,95,367,405,105,71,22,2,10,54,57,30,0,76,3,4,0,9,10,2,0.286103542,"sa3015407"
"Eduardo Garcia","KCR","DSL",20,53,171,206,37,25,9,1,2,24,24,23,0,55,4,7,0,2,3,0,0.216374269,"sa3015514"
"Diosfran Cabeza","ARI","CPX",19,44,135,161,38,31,5,2,0,18,21,23,0,26,1,2,0,4,4,1,0.281481481,"sa3015517"
"Riquelmin Cabral","ARI","DSL",19,53,184,210,50,32,10,4,4,41,30,21,1,24,5,0,0,2,15,8,0.27173913,"sa3015518"
"Ray-Jacson Chirino","CIN","DSL",19,42,131,158,33,23,9,0,1,22,23,21,0,44,4,2,0,2,1,1,0.251908396,"sa3015527"
"Maick Collado","CLE","CPX",19,35,126,153,39,28,9,0,2,20,15,24,0,24,2,1,0,2,2,1,0.309523809,"sa3015534"
"Esteban Gonzalez","CLE","CPX",19,38,133,155,35,30,4,0,1,21,16,14,0,32,6,2,0,0,5,8,0.263157894,"sa3015535"
"Esneider Gomez","COL","DSL",19,54,180,217,48,36,12,0,0,35,28,18,0,30,13,6,0,5,8,2,0.266666666,"sa3015543"
"Luis Encarnacion","HOU","CPX",19,40,140,158,37,23,9,0,5,32,29,14,0,19,3,1,0,1,1,1,0.264285714,"sa3015548"
"Luis Perez","HOU","CPX",19,50,146,179,30,18,7,2,3,19,18,32,1,55,0,1,0,2,17,2,0.205479452,"sa3015551"
"Ethan De Cuba","KCR","DSL",19,55,172,214,35,29,5,1,0,31,13,37,0,38,4,0,1,2,34,4,0.203488372,"sa3015553"
"Jose Meza","LAD","DSL",19,51,187,218,50,34,8,2,6,42,37,22,0,41,5,4,0,4,9,3,0.267379679,"sa3015558"
"Alexander Perez","MIL","CPX",19,44,155,174,37,20,12,1,4,25,23,13,0,30,4,1,0,2,12,4,0.238709677,"sa3015572"
"Fernando Hernandez","PHI","DSL",19,48,145,170,26,15,7,2,2,21,21,20,0,36,3,2,0,1,6,3,0.179310344,"sa3015582"
"Jesus Castillo","PIT","CPX",18,42,128,150,45,41,4,0,0,23,21,17,0,18,3,0,2,3,9,6,0.3515625,"sa3015587"
"Ewry Espinal","PIT","DSL",19,53,134,200,31,18,7,2,4,35,18,60,1,61,5,1,0,0,14,2,0.231343283,"sa3015588"
"Javier Rivas","PIT","CPX",19,46,155,175,41,27,9,0,5,24,29,10,0,43,8,2,0,3,4,1,0.264516129,"sa3015589"
"Oswaldo Linares","SDP","DSL",19,50,146,183,40,28,7,0,5,31,31,27,0,28,7,3,0,2,3,0,0.273972602,"sa3015593"
"Jose Sanabria","SDP","DSL",19,57,207,248,64,48,12,2,2,43,25,32,0,47,3,4,2,4,7,3,0.309178743,"sa3015595"
"George Feliz","SEA","CPX",19,43,150,170,29,19,5,3,2,18,16,17,0,54,2,1,0,2,12,3,0.193333333,"sa3015596"
"Andres Mesa","TEX","CPX",19,37,148,160,36,23,11,1,1,21,26,8,1,51,3,1,0,2,11,3,0.243243243,"sa3015598"
"Edryn Rodriguez","SEA","CPX",19,47,158,176,38,22,11,0,5,26,14,13,0,48,2,2,1,2,5,4,0.240506329,"sa3015600"
"Carlos Rojas","LAD","DSL",19,46,160,201,48,29,17,1,1,33,36,30,0,16,5,6,0,7,2,0,0.3,"sa3015607"
"Onil Perez","SFG","CPX",19,47,149,171,41,28,10,3,0,18,20,16,0,30,2,4,0,4,3,2,0.275167785,"sa3015610"
"Elian Rayo","SFG","CPX",19,52,160,192,38,23,7,2,6,24,28,26,0,67,5,1,0,3,1,0,0.2375,"sa3015612"
"Odalys Peguero","TBR","CPX",19,39,131,161,34,27,3,3,1,30,23,28,0,39,0,2,0,4,10,2,0.259541984,"sa3015626"
"Dawry Martinez","WSN","DSL",19,48,144,173,27,18,3,4,2,23,24,23,0,46,4,1,0,2,10,2,0.1875,"sa3015634"
"Johan Benitez","ARI","CPX",18,53,182,210,49,36,11,1,1,23,20,21,1,62,4,3,0,1,5,1,0.269230769,"sa3015641"
"Elisandro Alcantara","COL","DSL",19,57,192,232,53,32,10,4,7,41,37,29,2,73,9,1,1,2,9,3,0.276041666,"sa3015647"
"Yanquiel Fernandez","COL","A",19,112,475,523,135,76,33,5,21,76,109,39,0,114,4,5,0,13,5,1,0.284210526,"sa3015648"
