Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Allan Cerda","CIN","A,A+",21,87,304,363,76,32,22,5,17,57,55,41,0,105,14,4,0,3,2,8,0.25,"sa3005504"
"Gilberto Jimenez","BOS","A",20,94,373,408,114,89,16,6,3,64,56,19,1,86,8,7,1,6,13,8,0.305630026,"sa3005507"
"Jorbit Vivas","LAD","A,A+",20,106,413,477,129,85,26,4,14,85,87,40,1,55,20,4,0,11,8,4,0.312348668,"sa3005511"
"Alexfri Planez","CLE","A",19,103,390,413,103,63,19,5,16,61,53,13,0,121,5,4,1,4,11,3,0.264102564,"sa3005515"
"Joshwan Wright","OAK","A",20,84,317,358,77,54,17,1,5,45,46,29,0,64,7,2,3,7,5,2,0.242902208,"sa3005519"
"Ronny Rojas","NYY","DSL",19,50,147,192,33,17,6,2,8,31,28,39,1,57,5,1,0,0,4,0,0.224489795,"sa3005530"
"Gerard Ramos","COL","DSL",20,50,158,172,43,22,12,0,9,21,27,11,0,45,2,0,1,7,0,0,0.272151898,"sa3005536"
"Jesus Chirinos","MIL","CPX",19,45,142,172,42,28,8,1,5,30,29,30,0,43,0,0,0,2,0,0,0.295774647,"sa3005538"
"Luis Toribio","SFG","A",20,94,340,408,78,50,20,1,7,59,39,63,0,113,2,2,1,6,2,1,0.229411764,"sa3005541"
"Neyfy Castillo","ARI","A",20,103,382,455,88,49,14,4,21,74,72,58,0,170,12,3,0,2,26,9,0.230366492,"sa3005544"
"Eddys Leonard","LAD","A,A+",20,107,425,492,126,71,29,4,22,89,81,51,0,116,15,1,0,11,9,3,0.296470588,"sa3005554"
"Carlos Santiago","LAD","CPX",19,44,167,186,28,17,4,2,5,19,25,15,0,60,1,3,0,1,1,0,0.16766467,"sa3005565"
"Josue Cruz","BAL","CPX",20,37,116,132,23,11,5,2,5,16,20,13,1,55,1,2,0,0,3,0,0.198275862,"sa3005577"
"Daniel Vellojin","CIN","A",21,88,283,362,70,41,21,1,7,56,34,72,0,73,3,4,0,5,5,3,0.247349823,"sa3005587"
"Raimfer Salinas","NYY","CPX",20,45,152,176,38,21,8,3,6,33,28,13,0,46,8,3,0,3,10,3,0.25,"sa3005597"
"Julio Carreras","COL","A",21,94,362,404,92,61,19,5,7,61,44,24,0,102,5,5,8,9,15,4,0.254143646,"sa3005598"
"Jose Guzman","LAA","A,AA",20,99,335,384,86,56,21,4,5,67,40,39,0,97,6,2,2,2,19,7,0.256716417,"sa3005601"
"Alberto Rodriguez","SEA","A,A+",20,100,394,459,114,68,31,5,10,80,65,53,0,102,7,5,0,5,15,7,0.289340101,"sa3005603"
"Felix Valerio","MIL","A,A+",20,114,427,511,124,73,37,3,11,90,79,69,0,71,12,3,0,7,31,9,0.290398126,"sa3005613"
"Dalvy Rosario","MIA","A",20,88,299,343,67,50,12,2,3,41,30,33,0,75,5,3,3,2,17,2,0.224080267,"sa3005712"
"Brandon Valenzuela","SDP","A,A+",20,97,378,443,113,81,22,3,7,54,69,59,0,100,2,4,0,8,4,2,0.298941798,"sa3005729"
"Andry Arias","WSN","CPX",21,42,143,166,37,22,10,0,5,19,20,17,0,40,4,2,0,4,2,3,0.258741258,"sa3005735"
"Diowill Burgos","MIA","A,CPX",20,84,271,325,52,27,18,3,4,34,28,51,1,102,2,1,0,2,1,0,0.191881918,"sa3005740"
"Junior Perez","OAK","A",19,95,329,386,68,39,16,5,8,54,34,51,0,145,3,2,1,2,24,7,0.20668693,"sa3005744"
"Herard Gonzalez","KCR","A",20,90,311,387,73,47,16,3,7,63,44,62,1,125,6,5,3,4,13,5,0.234726688,"sa3005750"
"Diego Hernandez","KCR","A,CPX",20,79,281,327,74,62,9,2,1,48,20,34,0,71,3,3,6,3,35,11,0.263345195,"sa3005759"
"Iverson Leonardo","DET","CPX",19,45,134,165,30,16,7,2,5,20,22,24,1,48,7,0,0,2,5,2,0.223880597,"sa3005766"
"Viandel Pena","WSN","A",20,78,295,331,63,46,11,2,4,46,26,34,0,88,0,1,1,2,10,4,0.213559322,"sa3005775"
"Alexander Ovalles","TBR","A",20,89,315,370,78,55,13,2,8,45,46,43,1,68,6,4,2,4,5,4,0.247619047,"sa3005781"
"Edgar Martinez","KCR","CPX",20,37,122,145,23,12,7,2,2,21,11,20,0,51,3,0,0,0,10,3,0.18852459,"sa3005790"
"Pedro Martinez","TBR","A+",20,89,348,386,75,54,12,3,6,50,39,31,0,121,5,0,2,4,21,18,0.215517241,"sa3005795"
"Yoneiry Acevedo","DET","CPX",20,47,150,180,29,14,9,4,2,26,15,25,0,49,3,1,1,4,7,1,0.193333333,"sa3005909"
"Robert Gonzalez","TEX","DSL",20,52,154,205,38,30,6,0,2,40,16,40,0,27,9,1,1,3,23,2,0.246753246,"sa3005919"
"Victor Nova","CLE","A+,AA",21,98,320,377,69,49,12,3,5,48,37,47,0,102,3,2,1,4,10,5,0.215625,"sa3006075"
"Brandon Linares","TEX","DSL",20,46,161,195,37,24,7,2,4,22,29,22,1,47,11,1,0,3,9,5,0.229813664,"sa3006182"
"Randy Romero","PIT","CPX",21,40,151,170,38,29,5,4,0,30,15,11,0,24,2,2,4,0,15,2,0.251655629,"sa3006185"
"Brandol Mezquita","ATL","CPX",19,43,146,171,45,32,8,2,3,18,25,19,0,50,4,0,0,1,15,4,0.308219178,"sa3006201"
"Ryan Fitzgerald","BOS","AA,AAA",27,108,363,412,98,46,32,4,16,55,58,37,0,81,9,3,0,2,4,5,0.269972451,"sa3006218"
"Angel Basabe","PIT","CPX",20,38,117,139,25,17,5,3,0,18,16,11,0,28,7,2,2,1,5,0,0.213675213,"sa3006432"
"Diego Maican","KCR","CPX",20,43,132,156,29,25,3,0,1,25,13,19,0,44,5,0,0,5,6,0,0.219696969,"sa3006564"
"Bladimir Restituyo","COL","A",19,84,290,314,75,62,7,3,3,37,24,12,0,73,2,5,5,2,31,5,0.258620689,"sa3006621"
"Bobby Honeyman","SEA","AA",25,85,304,345,73,53,16,0,4,33,30,35,0,60,5,1,0,5,3,1,0.240131578,"sa3006645"
"Orlando Martinez","LAA","AA",23,102,400,436,103,62,23,2,16,58,54,30,2,119,3,2,0,6,5,3,0.2575,"sa3006664"
"Robert Neustrom","BAL","AA,AAA",24,126,453,518,117,67,31,3,16,62,83,57,1,107,4,3,1,4,12,3,0.258278145,"sa3006667"
"Niko Decolati","COL","A+",23,100,371,424,98,71,14,2,11,67,56,40,0,98,6,5,2,6,26,5,0.264150943,"sa3006670"
"Devlin Granberg","BOS","A+,AA",25,96,357,394,106,64,23,2,17,69,74,23,0,70,11,3,0,7,5,1,0.296918767,"sa3006671"
"Samil Polanco","CHW","A",21,78,308,332,79,51,19,4,5,42,40,15,0,74,5,4,0,5,1,7,0.256493506,"sa3006676"
"Ian Dawkins","CHW","A+,AA",25,87,323,349,80,60,9,3,8,38,42,23,0,80,2,1,0,7,14,1,0.247678018,"sa3006685"
"Jacob Rhinesmith","WSN","A+,AA",25,107,384,441,96,58,28,1,9,58,53,50,1,78,4,3,0,7,9,1,0.25,"sa3006729"
"Marty Costes","HOU","AA,AAA",25,101,330,403,101,75,18,2,6,57,49,56,0,70,12,5,0,3,11,5,0.306060606,"sa3006783"
"Cobie Fletcher-Vance","OAK","A+",23,108,373,442,94,68,20,3,3,54,31,52,0,74,11,4,2,8,11,0,0.252010723,"sa3006860"
"Caberea Weaver","CHW","A,A+",21,99,352,394,73,50,12,3,8,48,37,32,0,146,7,2,1,7,29,8,0.207386363,"sa3006866"
"Devin Mann","LAD","AA",24,110,369,440,90,48,27,1,14,51,62,49,1,100,15,7,0,3,6,4,0.243902439,"sa3006869"
"George Valera","CLE","A+,AA",20,86,285,363,74,46,5,4,19,51,65,66,1,88,7,5,0,3,11,5,0.259649122,"sa3006872"
"Trey Harris","ATL","AA",25,96,364,405,90,67,15,0,8,46,50,26,1,72,12,2,0,9,4,3,0.247252747,"sa3006876"
"Luke Miller","PHI","AA",24,88,277,307,59,31,15,0,13,35,39,21,0,97,6,3,0,5,0,0,0.212996389,"sa3006879"
"D'Shawn Knowles","LAA","A",20,84,361,393,82,51,21,5,5,61,48,25,0,114,2,1,4,8,31,1,0.227146814,"sa3006889"
"Eric De La Rosa","DET","A,A+,AA",24,104,359,415,98,61,22,7,8,61,50,37,0,124,17,1,1,7,34,9,0.272980501,"sa3006911"
"Kyle Kasser","LAA","A+",25,80,279,314,70,54,15,0,1,33,24,28,1,46,1,3,3,4,6,2,0.250896057,"sa3006916"
"Chase Calabuig","OAK","AA",25,92,323,371,69,53,11,0,5,42,34,43,0,62,2,3,0,11,2,1,0.213622291,"sa3006927"
"Josh Stowers","TEX","AA",24,89,305,351,67,34,11,2,20,62,57,38,0,106,4,4,0,3,21,4,0.219672131,"sa3007010"
"Frainyer Chavez","TEX","A+",22,97,315,372,77,62,13,1,1,48,38,46,0,79,6,3,2,9,10,6,0.244444444,"sa3007019"
"Kingston Liniak","DET","A",21,107,404,456,78,48,14,6,10,48,44,42,0,121,7,2,1,9,19,6,0.193069306,"sa3007020"
"Jarryd Dale","SDP","A",20,102,402,446,108,77,23,2,6,66,60,32,1,109,6,3,3,9,31,8,0.268656716,"sa3007022"
"Frankie Tostado","SFG","AA",23,100,366,398,91,56,18,3,14,46,63,28,0,92,1,3,0,7,1,0,0.248633879,"sa3007030"
"Greyson Jenista","ATL","AA",24,89,273,329,59,31,7,2,19,45,42,51,1,118,3,2,0,1,7,2,0.216117216,"sa3007044"
"Jameson Hannah","COL","AA",23,79,302,339,77,56,16,2,3,41,17,29,1,99,4,4,0,1,11,2,0.254966887,"sa3007046"
"Grant Witherspoon","TBR","A+",24,99,386,429,104,60,20,2,22,65,70,38,1,109,0,5,0,5,13,6,0.269430051,"sa3007047"
"Mateo Gil","COL","A",20,94,366,396,91,56,25,1,9,53,56,21,0,99,4,4,1,7,8,6,0.248633879,"sa3007050"
"Niko Hulsizer","TBR","A+,AA",24,95,326,376,80,38,20,1,21,67,76,45,1,148,4,1,0,2,9,0,0.245398773,"sa3007053"
"Jayce Easley","TEX","A",21,98,311,401,76,61,11,3,1,74,28,78,0,83,6,2,4,1,70,10,0.24437299,"sa3007057"
"Daneurys De La Cruz","DET","CPX",20,40,127,162,36,19,8,2,7,28,26,31,0,38,3,1,0,2,3,2,0.283464566,"sa3007059"
"Willie Joe Garry Jr.","MIN","A",21,95,294,339,58,41,7,6,4,44,31,38,1,112,5,2,0,2,24,6,0.197278911,"sa3007065"
"George Bell","SFG","CPX",23,49,141,163,31,20,6,1,4,19,20,17,0,58,4,0,1,2,4,2,0.219858156,"sa3007067"
"Justin Dean","ATL","AA",24,99,363,423,86,60,14,4,8,60,34,42,0,128,18,0,0,3,29,6,0.2369146,"sa3007070"
"Jordan Qsar","TBR","A+",25,98,343,405,88,42,19,4,23,65,69,55,1,132,5,1,1,2,15,5,0.256559766,"sa3007078"
"Raynel Delgado","CLE","A+",21,100,336,377,70,48,13,1,8,33,35,31,1,108,6,3,1,5,14,7,0.208333333,"sa3007288"
"Abdiel Layer","SFG","A",22,84,307,335,65,38,11,3,13,46,46,22,0,123,3,1,2,5,7,1,0.211726384,"sa3007291"
"Luis Garcia","PHI","A,A+",20,103,391,465,95,59,18,5,13,63,50,64,0,112,4,3,3,6,15,6,0.242966751,"sa3007295"
"Rixon Wingrove","PHI","A,CPX",21,86,306,346,62,37,13,1,11,32,39,30,0,104,8,2,0,5,2,0,0.202614379,"sa3007298"
"Brian Rey","CIN","A+,AA,AAA",23,85,308,357,89,66,13,1,9,39,53,26,0,54,16,6,1,8,5,8,0.288961038,"sa3007307"
"Jonah Davis","PIT","A+,AA",23,92,297,353,61,31,12,3,15,46,38,45,0,153,11,0,0,2,6,9,0.205387205,"sa3007501"
"Ruben Cardenas","TBR","A+,AA",23,105,407,441,119,78,13,3,25,69,78,24,1,115,4,6,0,7,6,4,0.292383292,"sa3007505"
"Devin Foyle","OAK","AA",24,99,362,415,93,60,14,7,12,62,61,42,1,91,7,3,0,3,8,5,0.256906077,"sa3007515"
"Patrick Dorrian","BAL","AA,AAA",25,116,414,489,100,55,21,2,22,72,67,69,2,143,4,2,0,5,4,2,0.241545893,"sa3007629"
"Scott Schreiber","HOU","A+,AA",25,80,300,332,88,54,15,2,17,56,57,23,2,73,7,2,0,4,8,5,0.293333333,"sa3007637"
"Nicholas Northcut","BOS","A",22,96,345,402,90,39,32,2,17,68,77,46,0,91,5,5,1,4,0,0,0.260869565,"sa3007640"
"Grant Lavigne","COL","A,A+",21,104,371,447,98,66,18,5,9,66,58,61,0,112,10,3,2,3,9,3,0.264150943,"sa3007743"
"Brandon Howlett","BOS","A+",21,96,360,414,91,51,19,4,17,62,57,44,1,136,8,2,0,5,2,0,0.252777777,"sa3007745"
"Sean Roby","SFG","A+",22,97,373,421,90,46,24,1,19,64,58,43,0,132,4,1,0,10,3,0,0.241286863,"sa3007788"
"Willie MacIver","COL","A+,AA,AAA",24,103,364,418,80,49,15,1,15,46,43,42,0,114,9,2,1,4,20,5,0.219780219,"sa3007828"
"Jake Slaughter","CHC","A+,AA",24,102,360,399,87,69,12,3,3,50,34,23,0,112,13,2,1,11,16,7,0.241666666,"sa3007871"
"Brennen Davis","CHC","A+,AA,AAA",21,99,350,416,91,47,25,0,19,66,53,50,0,118,15,1,0,7,8,4,0.26,"sa3007876"
"Jack Herman","PIT","A,A+,CPX",21,77,294,326,70,37,17,1,15,49,59,29,2,103,1,2,0,6,3,2,0.238095238,"sa3007877"
"Tyler Durna","CHC","A+",24,97,357,421,83,61,17,0,5,46,46,55,0,74,5,3,1,6,2,2,0.232492997,"sa3007879"
"Alex McKenna","HOU","A+,AA",23,79,295,343,77,46,13,3,15,53,46,38,0,117,7,3,0,5,8,3,0.261016949,"sa3008003"
"Joe Gray Jr.","MIL","A,A+",21,110,405,479,102,51,22,9,20,72,90,53,1,131,15,6,0,3,23,3,0.251851851,"sa3008005"
"Josh Breaux","NYY","A+,AA",23,90,350,382,87,44,20,0,23,48,63,26,1,99,1,5,0,11,1,0,0.248571428,"sa3008051"
"Sam McWilliams","LAD","A,A+",23,92,369,423,110,61,33,2,14,82,70,44,0,122,5,5,0,7,13,5,0.298102981,"sa3008053"
"Madison Stokes","PHI","AA",25,94,342,380,82,49,20,2,11,41,40,31,0,104,3,3,0,5,2,2,0.239766081,"sa3008076"
"Carlos Cortes","NYM","AA",24,79,304,346,78,37,26,1,14,50,57,35,0,85,2,5,0,6,1,2,0.256578947,"sa3008079"
"Connor Scott","MIA","A+",21,96,395,435,109,68,25,6,10,80,46,31,0,92,4,2,0,3,14,6,0.275949367,"sa3008080"
"Osiris Johnson","MIA","A,CPX",20,92,351,391,77,47,17,2,11,57,55,34,0,104,4,2,0,1,8,1,0.219373219,"sa3008110"
"Malcom Nunez","STL","A+,AA",20,89,339,375,91,65,15,2,9,46,39,32,0,71,4,0,0,9,7,3,0.268436578,"sa3008113"
"Cadyn Grenier","BAL","AA,AAA",24,113,389,462,86,57,19,1,9,59,43,57,0,140,10,2,4,5,12,5,0.221079691,"sa3008140"
"Deacon Liput","LAD","A+,AAA",25,99,354,386,78,51,9,3,15,49,42,24,0,124,4,2,2,4,13,4,0.220338983,"sa3008141"
"Hunter Stovall","COL","A+",24,89,320,367,101,78,13,4,6,48,46,40,0,69,2,2,3,5,25,7,0.315625,"sa3008181"
"Cesar Ortega","TEX","DSL",20,52,171,206,45,32,8,4,1,30,26,24,0,20,10,1,0,7,16,4,0.263157894,"sa3008189"
"Korry Howell","MIL","A+,AA",22,97,356,416,87,49,17,5,16,83,51,46,0,132,12,1,1,0,24,6,0.244382022,"sa3008238"
"Eric Cole","KCR","A+",24,100,366,437,88,59,14,3,12,71,61,53,1,72,3,10,2,1,9,3,0.240437158,"sa3008268"
"Jaylen Palmer","NYM","A,A+",20,105,389,460,95,65,18,6,6,79,39,64,1,146,4,3,0,8,30,6,0.244215938,"sa3008297"
"Edmond Americaan","CHC","A,A+",24,87,288,332,62,42,10,6,4,53,22,32,0,103,10,1,1,5,23,3,0.215277777,"sa3008341"
"Ronny Simon","ARI","A,A+",21,97,383,437,94,51,23,3,17,52,63,46,0,101,3,3,2,3,19,4,0.245430809,"sa3008365"
"Alan Mejia","NYY","DSL",19,47,156,184,45,26,9,2,8,29,28,26,0,43,1,1,0,0,15,7,0.288461538,"sa3008420"
"Omar Martinez","NYY","DSL",19,49,148,192,37,22,9,0,6,31,27,35,0,47,6,3,0,1,1,3,0.25,"sa3008573"
"Felix Negueis","NYY","DSL",20,53,194,234,58,37,17,0,4,41,34,33,0,61,6,1,0,1,16,5,0.298969072,"sa3008739"
"Misael Urbina","MIN","A",19,101,367,439,70,49,12,4,5,50,52,54,0,82,7,10,1,7,16,6,0.190735694,"sa3008743"
"Gabriel Rodriguez","CLE","A",19,97,373,406,88,66,18,1,3,44,34,25,0,111,3,2,3,9,3,3,0.235924932,"sa3008744"
"Jose De La Cruz","DET","A,CPX",19,83,301,341,61,42,12,2,5,35,25,27,1,132,11,2,0,2,13,8,0.202657807,"sa3008747"
"Eduarqui Fernandez","MIL","CPX",19,40,130,153,27,19,1,1,6,25,19,21,0,58,2,0,0,1,11,4,0.207692307,"sa3008749"
"Adinso Reyes","DET","CPX",19,48,163,184,30,16,7,0,7,21,18,12,1,73,8,1,0,1,1,1,0.184049079,"sa3008750"
"Omar Florentino","KCR","CPX",19,40,132,158,29,20,7,0,2,18,9,23,0,48,3,0,0,2,5,5,0.219696969,"sa3008758"
"Juan Guerrero","COL","CPX",19,47,148,171,47,29,13,1,4,32,26,16,0,29,4,2,1,2,9,5,0.317567567,"sa3008759"
"Dayan Frias","CLE","CPX",19,42,152,188,49,30,12,3,4,32,24,27,2,38,3,6,0,1,3,2,0.322368421,"sa3008768"
"Jhonny Melenciano","MIA","DSL",19,45,150,166,40,31,6,3,0,18,24,11,0,30,1,4,0,0,9,3,0.266666666,"sa3008776"
"Daniel Marte","WSN","CPX",19,45,137,172,28,20,4,1,3,22,20,24,0,59,10,0,1,2,10,5,0.204379562,"sa3008781"
"Isaac De Leon","BAL","CPX",19,45,145,166,40,29,9,1,1,27,23,18,0,39,3,0,0,1,5,1,0.275862068,"sa3008784"
"Cristhian Rodriguez","MIA","CPX",19,46,156,174,34,20,12,2,0,20,18,15,0,59,2,0,0,4,3,1,0.217948717,"sa3008785"
"Gabriel Moncada","SEA","DSL",19,54,159,206,57,35,16,2,4,29,30,37,0,46,9,1,0,3,2,5,0.358490566,"sa3008789"
"Teofilo Mendez","ARI","DSL",19,56,158,182,41,28,13,0,0,21,13,15,0,42,8,1,0,1,4,5,0.25949367,"sa3008795"
"Bryan Gonzalez","BOS","CPX",19,39,139,161,32,21,5,1,5,28,27,19,0,54,1,2,0,0,8,0,0.230215827,"sa3008805"
"Noelberth Romero","BAL","CPX",19,40,131,149,30,19,8,0,3,22,15,13,0,28,3,1,1,5,3,2,0.229007633,"sa3008808"
"Alex Zapete","BOS","DSL",19,52,159,198,50,38,10,0,2,37,23,30,0,30,4,5,0,0,6,0,0.314465408,"sa3008811"
"Wilmin Candelario","KCR","CPX",19,38,130,142,20,12,2,3,3,20,13,8,0,73,1,2,1,0,9,1,0.153846153,"sa3008834"
"Jaswel De Los Santos","KCR","CPX",19,42,146,169,39,26,5,2,6,20,22,19,1,53,1,0,3,0,4,4,0.267123287,"sa3008838"
"Alex De Jesus","LAD","A",19,97,351,422,94,56,25,1,12,67,73,69,0,128,0,2,0,6,1,0,0.267806267,"sa3008842"
"Luis Morales","LAD","DSL",20,43,135,158,30,18,5,2,5,25,24,21,1,48,1,1,0,2,12,0,0.222222222,"sa3008843"
"Alexander Vargas","NYY","CPX",19,42,150,174,41,30,7,1,3,37,26,20,1,40,2,2,0,0,17,8,0.273333333,"sa3008851"
"Rothaikeg Seijas","KCR","CPX",18,38,111,136,27,19,4,1,3,24,21,20,0,38,3,2,0,1,8,4,0.243243243,"sa3008859"
"Juan Diaz","LAD","DSL",19,50,160,199,41,28,9,0,4,26,29,32,0,38,7,0,0,2,2,2,0.25625,"sa3008862"
"Brayan Buelvas","OAK","A",19,88,347,392,76,45,11,4,16,54,50,37,0,95,7,1,0,9,17,7,0.219020172,"sa3008868"
"Euribiel Angeles","SDP","A,A+",19,105,434,491,143,107,26,6,4,77,64,40,0,77,8,5,4,6,19,7,0.329493087,"sa3008877"
"Maikol Escotto","PIT","A",19,89,320,381,75,54,13,1,7,61,38,54,0,116,6,1,0,2,22,5,0.234375,"sa3008878"
"Deivis Nadal","PIT","CPX",19,36,109,126,18,18,0,0,0,12,13,7,0,31,7,1,2,1,7,4,0.165137614,"sa3008879"
"Alexander Mojica","PIT","A",18,87,287,339,60,40,11,0,9,38,43,41,0,90,8,3,0,6,1,0,0.209059233,"sa3008889"
"Marcos Cabrera","NYY","CPX",19,42,129,166,28,17,3,0,8,36,23,29,0,38,7,1,0,2,12,4,0.217054263,"sa3008890"
"Juan Jerez","PIT","CPX",19,43,152,181,45,28,9,2,6,26,28,24,0,46,2,2,1,4,10,4,0.296052631,"sa3008892"
"Franrielis Bastardo","PIT","CPX",18,36,107,118,23,14,6,0,3,11,16,8,0,33,3,0,0,0,0,0,0.214953271,"sa3008894"
"Jose Berroa","BAL","CPX",19,36,119,132,33,27,5,0,1,22,9,13,0,32,0,0,0,2,9,5,0.277310924,"sa3008896"
"Francisco Fajardo","TOR","DSL",21,51,167,194,61,49,7,4,1,42,15,19,0,12,5,0,3,4,30,7,0.365269461,"sa3008898"
"Dariel Lopez","PIT","A",19,98,361,416,93,65,17,1,10,52,64,41,0,103,8,6,0,10,1,2,0.257617728,"sa3008901"
"Rodolfo Nolasco","PIT","CPX",19,42,134,164,38,20,8,2,8,27,32,26,0,43,3,1,0,1,0,0,0.283582089,"sa3008907"
"Luis Tejeda","PIT","CPX",18,37,112,131,22,13,7,0,2,16,19,15,0,33,1,3,0,1,2,1,0.196428571,"sa3008913"
"Alexander Suarez","SFG","CPX",19,55,193,214,60,37,15,2,6,43,25,10,0,72,11,0,0,0,16,4,0.310880829,"sa3008915"
"Junior Calderon","KCR","DSL",19,48,138,173,37,25,10,0,2,27,30,26,0,19,2,7,0,3,6,6,0.268115942,"sa3008919"
"Jesus Bolivar","DET","DSL",19,45,160,173,39,24,10,2,3,21,24,10,0,39,2,1,0,2,8,3,0.24375,"sa3008923"
"Natanael Santana","LAA","CPX",19,48,163,182,39,27,8,2,2,30,14,11,0,70,7,1,0,0,13,2,0.239263803,"sa3008950"
"Stiven Acevedo","BAL","CPX",18,39,130,144,33,27,3,0,3,21,24,11,0,34,2,1,0,5,9,0,0.253846153,"sa3008952"
"Carlos Dominguez","NYM","CPX",21,46,145,164,38,20,7,1,10,27,28,9,0,57,10,0,0,0,7,3,0.262068965,"sa3009191"
"Moises Ramirez","BAL","CPX",19,34,121,126,38,23,8,2,5,14,28,4,0,26,1,0,0,3,7,3,0.314049586,"sa3009296"
"Dayro Perez","NYY","DSL",19,57,214,265,57,36,12,3,6,54,28,37,0,83,13,1,0,3,35,9,0.26635514,"sa3009299"
"Cesar Aponte","TBR","DSL",18,49,176,197,56,42,12,2,0,28,26,13,1,37,7,1,0,10,13,8,0.318181818,"sa3009312"
"Rayber Romero","PIT","CPX",19,39,111,153,30,27,1,1,1,31,13,31,0,22,6,2,3,1,7,1,0.27027027,"sa3009316"
"Edwin Rojas","SDP","CPX",19,44,132,158,28,22,6,0,0,19,10,21,0,39,2,2,0,2,4,5,0.212121212,"sa3009317"
"Derek Vegas","MIA","DSL",19,40,137,157,31,24,7,0,0,21,17,10,0,29,9,1,0,3,1,0,0.226277372,"sa3009323"
"Bladimir De La Rosa","LAD","DSL",19,48,160,184,31,14,8,1,8,25,27,20,0,59,3,1,0,1,4,3,0.19375,"sa3009331"
"Fernando Diaz","STL","DSL",19,49,168,190,37,25,8,1,3,22,24,13,0,55,6,2,0,1,0,1,0.220238095,"sa3009338"
"Yohendrick Pinango","CHC","A,A+",19,108,421,456,116,88,20,3,5,59,36,31,1,69,2,2,0,11,8,2,0.275534441,"sa3009539"
"Isaac Bellony","BAL","CPX",19,39,108,125,28,16,8,0,4,21,11,17,0,35,0,0,0,1,2,5,0.259259259,"sa3009542"
"Luis Chevalier","SEA","CPX",19,47,140,168,31,23,4,1,3,28,21,25,1,35,2,1,0,2,2,0,0.221428571,"sa3009641"
"Franklin Linares","NYM","DSL",20,47,143,164,31,26,2,3,0,21,9,15,0,42,5,1,0,0,19,6,0.216783216,"sa3009820"
"Evan Edwards","TBR","A+",24,94,332,396,75,41,11,1,22,55,58,56,0,137,6,2,0,5,6,1,0.225903614,"sa3009866"
"Matthew Acosta","SDP","A",23,81,292,349,77,49,18,4,6,60,33,47,0,69,4,1,4,5,9,1,0.26369863,"sa3009870"
"Will Wilson","SFG","A+,AA",22,100,391,445,86,47,22,2,15,57,48,46,0,137,6,2,0,8,8,1,0.219948849,"sa3009871"
"Quin Cotton","CIN","A+",23,92,338,364,78,54,13,1,10,34,41,20,1,108,3,3,0,6,24,8,0.23076923,"sa3009872"
"Tanner Morris","TOR","A+",23,103,397,470,113,84,19,3,7,55,57,58,1,90,7,5,2,7,4,1,0.28463476,"sa3009873"
"Patrick Frick","SEA","A+,AA",24,105,366,440,104,72,22,1,9,77,57,58,0,90,13,3,0,7,6,1,0.284153005,"sa3009891"
"Nic Ready","MIA","A,A+,CPX",24,82,291,325,52,25,18,0,9,44,36,27,0,109,4,3,0,0,2,1,0.178694158,"sa3009892"
"Trent Tingelstad","SEA","A",23,76,285,349,74,48,19,1,6,50,53,58,1,87,2,4,0,8,1,0,0.259649122,"sa3009896"
"Julio Carrion","LAD","CPX",22,53,174,214,44,31,9,1,3,33,25,27,0,45,10,2,0,3,2,0,0.252873563,"sa3010015"
"Jairo Pomares","SFG","A,A+",20,77,302,328,101,53,27,1,20,58,59,16,1,87,7,3,0,3,1,0,0.334437086,"sa3010023"
"Joe Naranjo","CLE","A+",20,109,374,426,88,68,13,1,6,44,50,44,1,115,6,2,0,9,7,1,0.235294117,"sa3010025"
"Jake Randa","WSN","A",22,86,305,343,67,40,23,2,2,37,40,30,0,89,2,6,0,7,3,0,0.219672131,"sa3010033"
"Brandon Lewis","LAD","A,A+",22,99,383,434,103,50,21,2,30,69,86,40,3,133,8,3,0,6,2,1,0.268929503,"sa3010035"
"J.T. Arruda","WSN","A,A+",23,90,303,350,63,44,13,3,3,29,21,45,1,81,1,1,0,3,14,2,0.207920792,"sa3010036"
"Yordys Valdes","CLE","A",19,93,312,349,66,52,12,2,0,35,22,24,0,92,3,5,5,3,16,4,0.211538461,"sa3010037"
"Matthew Barefoot","HOU","A,A+,AA",23,101,396,431,102,57,23,2,20,53,68,26,0,135,6,3,0,5,21,4,0.257575757,"sa3010145"
"Darryl Collins","KCR","A",19,86,317,383,78,62,8,3,5,45,54,52,1,55,10,2,2,2,15,5,0.246056782,"sa3010154"
"Chris Givin","SDP","A+,AA",24,86,284,326,54,41,9,0,4,31,26,34,0,74,3,2,3,8,2,0,0.190140845,"sa3010161"
"Dilan Rosario","SFG","CPX",20,53,158,178,33,23,5,3,2,21,17,19,0,59,0,1,0,1,1,3,0.208860759,"sa3010165"
"Jimmy Govern","KCR","A+,AA,AAA",24,92,317,350,84,50,23,0,11,43,53,20,0,61,7,2,4,9,6,1,0.264984227,"sa3010166"
"Blaine Crim","TEX","A+,AA",24,108,409,452,121,76,16,0,29,72,80,28,1,99,13,2,0,13,1,1,0.29584352,"sa3010170"
"Alex Erro","BOS","A",23,90,327,373,79,59,16,2,2,50,33,41,0,75,3,1,1,3,6,4,0.241590214,"sa3010177"
