Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Yordys Valdes","CLE","AA",22,109,360,411,83,63,9,3,8,50,41,44,0,123,2,1,4,4,19,2,0.230555555,"sa3010037"
"DJ Gladney","CHW","A+,AA",22,91,353,386,87,49,20,2,16,47,50,27,0,110,3,3,0,6,8,0,0.246458923,"sa3010043"
"Cody Freeman","TEX","AA",23,123,470,518,124,75,33,2,14,68,63,37,1,94,5,6,0,16,15,1,0.263829787,"sa3010153"
"Ripken Reyes","SDP","AA",27,119,408,506,92,69,15,4,4,56,42,45,0,63,34,4,15,5,16,7,0.225490196,"sa3010159"
"Blaine Crim","TEX","AAA",27,134,505,586,140,85,33,2,20,87,86,70,0,101,7,4,0,15,7,1,0.277227722,"sa3010170"
"Kellen Strahm","TEX","AA,AAA",27,110,398,466,109,83,15,5,6,76,49,61,2,98,2,5,0,7,29,1,0.273869346,"sa3010278"
"Tyler Tolbert","KCR","AA,AAA",26,128,471,552,113,84,23,2,4,68,41,47,0,128,12,2,20,9,48,5,0.239915074,"sa3010337"
"Matt Gorski","PIT","AAA",26,113,389,433,100,48,24,5,23,68,67,38,1,124,0,5,1,9,15,9,0.257069408,"sa3010399"
"Jake Holton","DET","AA",26,96,351,410,98,63,21,0,14,62,71,44,0,91,11,4,0,13,6,2,0.279202279,"sa3010599"
"Andrew Navigato","DET","AA,AAA",26,130,454,520,121,66,29,5,21,82,83,55,0,128,10,1,0,6,22,10,0.266519823,"sa3010703"
"Sammy Siani","PIT","A+,AA",23,116,422,476,112,79,18,6,9,66,48,45,0,90,3,3,3,6,16,6,0.265402843,"sa3010704"
"Stephen Paolini","ATL","A+",23,102,350,404,77,53,17,2,5,51,44,47,2,131,3,4,0,7,20,2,0.22,"sa3010720"
"Hudson Head","PIT","A+",23,102,360,416,75,44,12,6,13,58,49,45,1,133,5,3,2,3,9,4,0.208333333,"sa3010889"
"Troy Johnston","MIA","AAA",27,125,479,528,132,87,30,4,11,65,63,37,0,100,10,2,0,17,17,3,0.275574112,"sa3010899"
"Jake Mangum","TBR","AAA",28,104,398,428,126,89,30,1,6,57,56,23,0,73,4,3,0,7,20,8,0.316582914,"sa3011255"
"Kervin Pichardo","PIT","AA",22,118,421,459,106,79,14,2,11,57,49,27,0,128,6,0,4,8,8,4,0.251781472,"sa3011260"
"Jase Bowen","PIT","AA",23,110,407,450,98,69,17,2,10,57,43,29,0,106,6,5,3,4,22,8,0.24078624,"sa3011267"
"Jeremy De La Rosa","WSN","A,A+,AA",22,102,379,417,71,30,23,4,14,44,56,31,1,124,2,4,0,1,14,9,0.187335092,"sa3011329"
"Darrien Miller","MIL","AA",23,93,306,403,65,46,16,1,2,51,29,64,0,82,28,3,2,4,2,0,0.2124183,"sa3011330"
"Hunter Bishop","SFG","AA,AAA",26,123,458,518,113,76,23,3,11,70,65,43,0,146,8,8,1,6,15,4,0.24672489,"sa3011413"
"Marcus Lee Sang","PHI","AA,AAA",23,105,394,435,95,65,12,5,13,64,47,31,0,103,4,5,1,8,12,6,0.241116751,"sa3011445"
"T.J. Schofield-Sam","OAK","A,A+,CPX",23,98,390,432,108,79,20,3,6,53,50,19,1,69,19,4,0,3,6,2,0.276923076,"sa3011501"
"Jake Snider","COL","A,A+,CPX",26,105,321,422,84,58,15,4,7,70,43,77,0,77,17,4,3,4,30,4,0.261682242,"sa3011559"
"Wuilfredo Antunez","CLE","A,A+",22,96,356,395,94,54,21,9,10,49,62,31,0,83,3,3,0,5,19,9,0.264044943,"sa3011578"
"Dasan Brown","TOR","A+,AA",22,106,386,448,95,62,22,3,8,63,41,45,0,113,12,1,2,4,35,4,0.246113989,"sa3011717"
"Erick Brito","PHI","A+,AA",22,111,387,437,94,68,22,2,2,57,30,37,0,64,7,1,5,13,21,8,0.242894056,"sa3011753"
"Willy Vasquez","TBR","AA",22,97,344,371,73,48,18,2,5,29,41,24,0,118,1,2,0,10,11,6,0.212209302,"sa3011821"
"Trei Cruz","DET","AA",25,102,384,440,100,67,23,1,9,57,48,49,1,112,1,4,2,5,9,8,0.260416666,"sa3014420"
"Gage Workman","DET","AA",24,126,483,556,135,82,29,6,18,85,89,65,2,153,3,3,0,4,30,13,0.279503105,"sa3014441"
"Trevor Hauver","TEX","AAA",25,104,353,420,87,47,28,1,11,53,60,59,1,125,5,2,0,3,1,1,0.246458923,"sa3014448"
"Petey Halpin","CLE","AA",22,90,356,405,83,52,15,4,12,54,45,43,0,95,1,4,1,0,12,7,0.233146067,"sa3014461"
"Owen Caissie","CHC","AAA",21,127,472,549,131,80,29,3,19,69,75,71,3,156,4,2,0,3,11,2,0.277542372,"sa3014465"
"Carson Taylor","PHI","AA,AAA",25,115,391,477,109,74,16,3,16,57,77,73,1,98,7,6,0,4,5,1,0.278772378,"sa3014468"
"Anthony Servideo","BAL","AA,AAA",25,117,374,437,62,42,11,1,8,61,31,58,0,140,3,0,2,9,13,3,0.165775401,"sa3014472"
"Aaron Sabato","MIN","A,AA",25,90,321,373,64,40,14,0,10,36,33,46,1,113,5,1,0,9,8,2,0.199376947,"sa3014494"
"Werner Blakely","LAA","A+",22,98,326,382,67,43,18,4,2,38,33,50,0,111,2,1,3,1,15,2,0.205521472,"sa3014502"
"Austin Hendrick","CIN","AA",23,121,437,474,82,60,11,0,11,42,30,25,1,173,8,3,1,4,14,7,0.18764302,"sa3014521"
"A.J. Vukovich","ARI","AA,AAA",22,125,467,523,126,77,29,3,17,60,80,48,1,157,4,4,0,12,6,3,0.26980728,"sa3014525"
"Blaze Jordan","BOS","AA",21,89,353,380,92,62,22,1,7,35,61,18,0,46,6,3,0,9,2,1,0.260623229,"sa3014537"
"Ed Howard","CHC","A+,AAA",22,112,400,436,90,67,19,2,2,46,27,28,0,122,4,2,2,15,8,1,0.225,"sa3014540"
"Milan Tolentino","CLE","AA",22,111,395,441,95,64,20,2,9,53,43,41,0,112,2,3,0,3,17,6,0.240506329,"sa3014544"
"Jimmy Glowenke","SFG","AA",25,105,337,392,67,44,16,0,7,47,30,32,0,88,18,3,2,6,5,2,0.198813056,"sa3014548"
"Zavier Warren","MIL","AA",25,99,316,370,65,45,8,1,11,36,52,43,0,98,6,5,0,6,4,3,0.205696202,"sa3014549"
"Kevin Made","WSN","A+,AA",21,93,327,386,72,51,18,1,2,39,32,45,0,96,8,4,2,3,13,2,0.220183486,"sa3014679"
"Roberto Campos","DET","A+",21,118,426,484,116,76,25,5,10,56,66,41,0,112,8,7,0,13,11,2,0.272300469,"sa3014683"
"Erick Pena","KCR","A",21,108,364,427,64,35,16,3,10,40,43,51,0,171,4,3,5,1,13,3,0.175824175,"sa3014686"
"Arol Vera","LAA","A+,AA",21,107,360,399,65,50,13,0,2,28,25,31,1,115,3,2,3,3,3,5,0.180555555,"sa3014687"
"Adrian Placencia","LAA","A,A+",21,108,373,466,87,54,17,4,12,61,48,75,0,149,11,2,4,7,8,7,0.233243967,"sa3014688"
"Jose Salas","MIN","A+",21,102,339,374,77,53,17,3,4,43,33,23,0,104,5,0,7,5,16,5,0.227138643,"sa3014690"
"Alex Ramirez","NYM","AA",21,123,481,542,101,71,22,3,5,62,46,55,0,123,1,3,0,7,40,8,0.209979209,"sa3014695"
"Reginald Preciado","CHC","A",21,89,349,380,80,61,13,2,4,46,32,24,0,109,3,1,3,7,12,4,0.229226361,"sa3014702"
"Jhon Diaz","TBR","A,A+",21,107,388,432,80,55,8,3,14,51,50,36,0,110,4,4,0,5,30,7,0.206185567,"sa3014710"
"Max Acosta","TEX","AA",21,104,386,434,111,77,23,3,8,57,58,34,0,58,8,6,0,11,26,9,0.287564766,"sa3014711"
"Elijah Dunham","NYY","AA,AAA",26,103,357,407,87,49,19,4,15,51,57,44,0,110,4,2,0,5,19,4,0.243697478,"sa3014827"
"Matt Koperniak","STL","AAA",26,122,463,513,143,92,28,3,20,64,73,43,0,96,4,3,0,7,5,6,0.308855291,"sa3014834"
"Bryson Horne","ATL","AA",25,107,366,396,87,62,15,2,8,34,48,27,1,115,1,2,0,9,6,2,0.237704918,"sa3014891"
"Francisco Urbaez","CIN","AA,AAA",26,101,355,415,97,67,19,2,9,47,57,43,1,61,7,7,2,7,8,6,0.273239436,"sa3014944"
"Jacob Buchberger","STL","AA",26,108,374,426,93,67,15,4,7,66,42,48,0,100,3,1,0,10,13,7,0.248663101,"sa3014987"
"Jacob Wetzel","CHC","A,A+",24,91,320,386,81,44,17,12,8,56,43,59,3,86,3,2,1,4,19,3,0.253125,"sa3015057"
"Victor Labrada","SEA","A+,AA",24,101,349,403,93,55,22,6,10,63,51,43,0,101,8,0,1,3,49,11,0.266475644,"sa3015062"
"TT Bowens","BAL","AA,AAA",26,105,393,430,89,49,24,1,15,46,66,29,0,116,4,4,0,9,7,1,0.226463104,"sa3015107"
"Yhoswar Garcia","MIL","A",22,104,350,394,102,87,12,2,1,59,43,31,1,68,4,5,4,3,65,13,0.291428571,"sa3015117"
"Alejandro Osuna","TEX","A+,AA",21,102,408,461,119,72,24,5,18,77,61,36,1,109,10,2,5,4,17,6,0.291666666,"sa3015127"
"Ethan Workinger","ATL","A+,AA",22,128,477,545,121,86,19,4,12,61,63,59,0,103,3,4,0,15,9,6,0.253668763,"sa3015166"
"Deyvison De Los Santos","MIA","AA,AAA",21,137,538,583,158,91,25,2,40,89,120,34,4,144,8,3,0,15,1,1,0.293680297,"sa3015168"
"Junior Franco","ARI","A,A+",21,98,356,400,93,72,10,4,7,44,43,38,0,73,3,3,0,6,32,8,0.261235955,"sa3015170"
"Angel Ortiz","ARI","A,CPX",21,90,331,384,98,63,22,5,8,60,54,40,0,71,8,4,1,3,4,6,0.296072507,"sa3015171"
"Yerlin Confidan","CIN","A",21,91,346,400,86,47,28,2,9,52,41,49,0,97,2,3,0,4,16,7,0.248554913,"sa3015176"
"Wilfred Veras","CHW","AA",21,128,491,536,131,87,27,1,16,62,60,34,2,140,6,5,0,15,25,9,0.266802443,"sa3015178"
"Yeiner Fernandez","LAD","AA",21,105,364,419,89,62,24,0,3,54,40,39,1,56,13,3,0,9,8,2,0.244505494,"sa3015182"
"Junior Tilien","NYM","A+",21,109,393,440,91,66,17,2,6,37,42,40,0,85,2,5,0,10,4,1,0.231552162,"sa3015187"
"Jeremy Rivas","STL","AA",21,123,395,459,104,92,8,1,3,61,34,46,0,85,8,4,6,7,27,10,0.263291139,"sa3015193"
"Jose Fernandez","ARI","A+,AA",20,103,367,392,93,77,7,2,7,40,43,17,0,85,2,2,4,9,10,5,0.253405994,"sa3015204"
"Ricardo Olivar","MIN","A+,AA",22,100,367,433,101,67,19,3,12,66,51,62,0,88,2,2,0,5,6,0,0.275204359,"sa3015234"
"Edgar Quero","CHW","AA,AAA",21,98,350,402,98,66,16,0,16,41,70,39,0,70,10,3,0,12,1,1,0.28,"sa3015239"
"Jose Devers","CLE","A+",21,102,384,426,83,57,19,0,7,55,37,37,1,107,3,2,0,12,14,3,0.216145833,"sa3015292"
"Tsung-Che Cheng","PIT","AA,AAA",22,132,435,517,98,67,20,0,11,69,55,65,0,119,4,3,10,3,17,7,0.225287356,"sa3015376"
"Jhostynxon Garcia","BOS","A,A+,AA",21,107,412,459,118,66,24,5,23,78,66,33,1,99,12,1,0,1,17,7,0.286407766,"sa3015523"
"Ronald Rosario","BOS","A+",21,99,390,427,95,67,19,1,8,43,63,32,0,82,2,3,0,13,2,1,0.243589743,"sa3015525"
"Johnny Ascanio","CIN","A,A+",20,97,305,357,67,52,11,0,4,40,32,34,0,57,6,5,7,2,12,3,0.219672131,"sa3015526"
"Maick Collado","CLE","A+",21,94,321,388,70,52,11,0,7,37,45,56,1,61,7,4,0,6,2,0,0.218068535,"sa3015534"
"Esteban Gonzalez","CLE","A,A+",21,97,369,414,100,65,22,6,7,62,52,29,0,97,10,6,0,2,41,13,0.27100271,"sa3015535"
"Jose Meza","LAD","A,CPX",21,84,303,365,79,48,17,4,10,61,56,46,0,90,11,5,0,14,3,3,0.260726072,"sa3015558"
"Jefrey De Los Santos","NYM","A,A+",21,97,332,376,64,35,20,3,6,32,40,34,0,103,6,4,0,5,4,2,0.192771084,"sa3015574"
"Jared Serna","MIA","A+,AA,AAA",22,133,514,591,129,75,39,0,15,72,82,56,0,101,14,7,0,13,15,11,0.250972762,"sa3015579"
"Javier Rivas","PIT","A,A+",21,107,368,402,79,46,19,2,12,42,42,16,0,132,14,0,4,13,7,3,0.214673913,"sa3015589"
"George Feliz","SEA","CPX",21,48,163,192,37,25,5,0,7,30,26,21,0,52,4,2,2,5,8,1,0.226993865,"sa3015596"
"Carlos Jimenez","SEA","A,CPX",21,81,321,383,102,65,21,8,8,71,53,57,0,93,4,1,0,3,22,5,0.317757009,"sa3015599"
"Axel Sanchez","SEA","A+",21,100,344,393,68,54,7,2,5,46,35,35,0,111,6,7,1,7,15,9,0.197674418,"sa3015601"
"Lizandro Espinoza","STL","A",21,102,303,354,61,42,10,3,6,52,38,37,0,97,8,3,2,7,16,4,0.201320132,"sa3015611"
"Jose Cordoba","STL","A",21,91,336,371,78,51,19,3,5,37,46,24,0,69,6,2,2,9,16,4,0.232142857,"sa3015614"
"Felix Taveras","STL","CPX",21,40,125,147,23,15,2,3,3,17,15,21,0,46,0,0,0,2,7,1,0.184,"sa3015621"
"Christian Cerda","ARI","A+,AA",21,105,342,420,81,62,14,0,5,53,43,71,1,84,3,4,0,3,5,3,0.236842105,"sa3015623"
"Miguel Villarroel","STL","A,A+",22,117,436,466,132,104,21,5,2,53,48,20,1,107,5,1,4,12,39,6,0.302752293,"sa3015631"
"Victor Arias","TOR","A,A+",20,87,314,372,89,58,20,3,8,58,44,42,1,77,14,2,0,4,18,10,0.28343949,"sa3015636"
"Yanquiel Fernandez","COL","AA,AAA",21,122,442,484,116,79,24,1,12,50,64,35,3,94,3,3,0,6,1,0,0.262443438,"sa3015648"
"Newremberg Rondon","DET","DSL",20,46,163,177,51,37,11,1,2,25,27,11,1,28,1,1,1,2,1,0,0.312883435,"sa3015653"
"Omar Alfonzo","PIT","A,A+",20,110,385,451,97,66,17,1,13,53,46,61,2,117,3,2,0,8,2,2,0.251948051,"sa3015665"
"Francisco Garcia","COL","CPX",21,52,173,206,46,29,14,0,3,30,33,19,1,50,9,5,0,3,1,0,0.265895953,"sa3015677"
"Joel Mendez","NYY","CPX",21,46,130,158,38,18,10,4,6,28,30,26,0,42,0,2,0,4,2,1,0.292307692,"sa3015682"
"Arxy Hernandez","CHW","A",20,108,403,457,96,66,19,7,4,58,51,37,0,115,10,7,0,8,4,0,0.238213399,"sa3015693"
"Wilman Diaz","LAD","A",20,109,398,440,99,68,19,8,4,58,54,35,0,133,5,2,0,8,17,6,0.248743718,"sa3015694"
"Armando Cruz","WSN","A,A+",20,97,352,385,79,66,10,1,2,38,25,19,0,53,2,5,7,3,19,5,0.224431818,"sa3015695"
"Cristian Hernandez","CHC","A,A+",20,118,433,513,113,76,27,5,5,67,59,75,2,114,4,1,0,9,44,8,0.260969976,"sa3015696"
"Shalin Polanco","PIT","A",20,104,382,432,73,40,19,3,11,43,49,44,2,134,4,2,0,6,11,9,0.191099476,"sa3015699"
"Victor Acosta","CIN","A+",20,107,345,404,64,42,13,5,4,41,36,44,0,105,12,1,2,10,14,6,0.185507246,"sa3015705"
"Angel Genao","CLE","A,A+",20,110,449,496,148,96,38,4,10,72,71,38,1,77,2,7,0,12,25,5,0.32962138,"sa3015706"
"Ariel Almonte","CIN","A",20,118,432,506,86,44,21,1,20,62,66,67,2,163,2,5,0,1,3,1,0.199074074,"sa3015708"
"Manuel Beltre","TOR","A",20,107,386,446,91,68,16,2,5,58,46,43,1,83,15,2,0,4,23,5,0.235751295,"sa3015710"
"Denzer Guzman","LAA","A+,AA",20,102,375,426,84,64,12,2,6,38,35,40,0,118,3,2,5,6,10,7,0.224,"sa3015711"
"Moises Ballesteros","CHC","AA,AAA",20,124,454,508,131,87,24,1,19,57,78,45,1,93,4,5,0,5,1,1,0.288546255,"sa3015713"
"Manuel Pena","ARI","A+",20,116,451,491,124,91,27,2,4,45,51,33,0,106,3,2,2,5,10,10,0.274944567,"sa3015715"
"Samuel Basallo","BAL","AA,AAA",19,127,479,532,133,89,25,0,19,68,65,46,1,112,2,4,1,10,10,5,0.277661795,"sa3015716"
"Samuel Zavala","CHW","A+",19,111,375,467,70,45,15,2,8,59,39,83,0,104,5,2,2,1,14,5,0.186666666,"sa3015718"
"Yeison Morrobel","TEX","A+",20,115,421,471,89,60,20,0,9,42,52,38,1,106,8,4,0,3,7,4,0.211401425,"sa3015720"
"Starlin Aguilar","SEA","CPX",20,42,150,168,36,25,8,2,1,17,17,14,0,33,3,1,0,2,5,0,0.24,"sa3015722"
"Hendry Mendez","PHI","A+",20,90,317,373,90,65,19,3,3,49,41,52,1,52,2,2,0,9,3,0,0.283911671,"sa3015727"
"Ronald Hernandez","NYM","A,A+",20,108,387,445,101,80,14,2,5,45,45,52,1,112,5,1,0,14,8,2,0.260981912,"sa3015738"
"Aneudis Mordan","BAL","A,A+",20,103,357,406,78,49,15,1,13,35,42,46,0,114,2,0,1,5,5,8,0.218487394,"sa3015741"
"Anderson De Los Santos","BAL","A,A+",20,105,361,425,71,48,10,4,9,42,44,56,0,133,5,2,1,9,15,12,0.1966759,"sa3015747"
"Derwin Laya","SFG","CPX",20,43,138,168,40,32,5,1,2,19,27,22,0,33,4,4,0,6,0,0,0.289855072,"sa3015761"
"Enmanuel Ramirez","WSN","CPX",20,42,144,160,37,29,6,2,0,18,19,15,0,30,0,1,0,4,0,1,0.256944444,"sa3015763"
"Esmerlyn Valdez","PIT","A",20,107,358,435,81,41,17,1,22,56,61,59,0,133,13,5,0,3,4,1,0.226256983,"sa3015768"
"Leonardo Bernal","STL","A+,AA",20,110,390,437,102,71,18,2,11,48,57,43,0,96,2,2,0,6,7,7,0.261538461,"sa3015773"
"Yancel Guerrero","STL","CPX",20,42,134,158,34,22,3,3,6,26,27,11,0,56,11,2,0,2,8,0,0.253731343,"sa3015774"
"Thayron Liranzo","DET","A+",20,100,353,429,86,52,22,0,12,52,50,75,2,102,1,0,0,10,1,0,0.243626062,"sa3015790"
"Yhoangel Aponte","TOR","A,CPX",20,95,321,382,59,36,14,2,7,40,42,43,2,117,14,4,0,9,16,4,0.183800623,"sa3015792"
"Leo Balcazar","CIN","A+",20,102,390,410,103,82,13,2,6,33,47,14,0,100,4,2,0,12,9,4,0.264102564,"sa3015798"
"Gregory Barrios","TBR","A+",20,104,406,454,117,90,23,3,1,59,45,30,0,53,8,9,0,4,36,9,0.288177339,"sa3015800"
"Luis Castillo","MIL","A",20,115,396,462,82,47,16,1,18,65,75,58,1,118,3,5,0,8,4,1,0.207070707,"sa3015801"
"Jadher Areinamo","MIL","A+",20,110,425,467,128,88,30,0,10,63,68,33,1,52,2,7,0,16,32,8,0.30117647,"sa3015802"
"Gleider Figuereo","TEX","A,A+",20,117,428,482,97,57,16,4,20,63,52,47,0,130,5,2,0,6,3,0,0.226635514,"sa3015813"
"Anderdson Rojas","ARI","A",20,106,395,446,97,70,16,6,5,67,46,37,0,74,6,6,2,11,34,9,0.24556962,"sa3015818"
"Yohairo Cuevas","NYM","A",20,113,385,457,82,53,27,1,1,43,46,65,1,119,5,2,0,11,20,5,0.212987012,"sa3015826"
"Hector Rodriguez","CIN","A+",20,125,507,541,139,96,24,7,12,65,61,26,1,72,2,5,1,5,12,6,0.274161735,"sa3015828"
"Pedro Ramirez","CHC","A+",20,116,464,515,132,102,19,7,4,56,48,43,1,93,4,4,0,12,14,6,0.284482758,"sa3015834"
"Bryant Betancourt","COL","A+",20,110,378,433,90,64,12,2,12,48,47,41,0,93,4,4,6,9,15,5,0.238095238,"sa3015846"
"Felix Tena","COL","A",20,107,418,458,104,71,21,6,6,38,64,23,0,101,15,1,1,9,13,6,0.248803827,"sa3015847"
"Derlin Figueroa","KCR","A",20,118,431,492,96,64,16,3,13,54,56,49,1,108,3,5,2,2,15,7,0.222737819,"sa3015851"
"Andy Perez","COL","A,A+",20,125,504,544,143,101,25,7,10,68,74,25,1,78,3,7,4,12,20,6,0.283730158,"sa3015857"
"Ezequiel Surun","ARI","DSL",19,45,148,172,44,34,6,2,2,21,17,15,0,45,6,3,0,4,9,1,0.297297297,"sa3015860"
"Kenny Castillo","ARI","A",20,88,346,382,97,72,21,0,4,36,55,21,0,93,6,8,1,7,2,0,0.28034682,"sa3015863"
"Willy Montero","NYY","A",19,120,434,486,106,74,23,2,7,64,58,40,0,103,5,7,0,7,15,1,0.244239631,"sa3015869"
"Jorge Ruiz","LAA","A,A+",20,112,412,465,87,67,12,5,3,55,41,32,0,86,6,5,10,9,18,6,0.211165048,"sa3015873"
"Allan Castro","BOS","A+,AA",21,123,445,530,102,60,23,4,15,80,57,74,2,124,6,5,0,7,17,5,0.229213483,"sa3016084"
"Cesar Quintas","SFG","A",21,101,381,440,87,54,18,3,12,55,57,38,0,96,16,5,0,17,3,1,0.228346456,"sa3016109"
"Diego Velasquez","SFG","A+,AA",20,113,417,488,120,92,20,4,4,52,46,48,0,83,8,5,10,5,21,10,0.287769784,"sa3016144"
"Anyelo Encarnacion","STL","A,A+,CPX",20,90,300,354,66,47,12,1,6,51,32,47,0,105,4,1,2,2,12,6,0.22,"sa3016157"
"Luis Ravelo","BOS","A+,AA",20,99,351,399,78,58,14,2,4,37,38,39,0,90,6,3,0,3,1,1,0.222222222,"sa3016171"
"Ahbram Liendo","BOS","A+,AA",20,109,377,431,74,61,7,3,3,40,32,49,0,162,2,3,0,2,31,7,0.196286472,"sa3016173"
"Isaias Dipre","PIT","DSL",21,46,133,171,40,21,9,2,8,34,19,27,0,31,8,2,1,2,6,0,0.300751879,"sa3016314"
"Hans Montero","NYY","A",20,99,339,391,70,48,9,5,8,49,38,44,0,113,5,2,1,8,13,4,0.206489675,"sa3016321"
"Juan Alonso","LAD","A,A+",20,105,332,405,76,50,16,4,6,55,50,52,0,140,15,6,0,7,4,4,0.228915662,"sa3016331"
"Jose Ramos","SFG","CPX",21,47,138,177,39,29,7,2,1,39,18,34,0,33,2,2,1,2,13,2,0.282608695,"sa3016541"
"Elio Campos","ATL","DSL",20,47,154,178,38,34,3,0,1,27,13,20,0,27,2,1,1,7,14,7,0.246753246,"sa3016645"
"Luis Suisbel","SEA","A",21,119,475,552,131,89,23,4,15,76,90,49,1,144,14,14,0,6,4,0,0.275789473,"sa3016717"
"Rayne Doncon","MIN","A,A+",20,94,355,407,90,52,24,3,11,53,53,45,1,89,4,3,0,10,6,4,0.253521126,"sa3016720"
"Carlos Jorge","CIN","A+",20,95,355,402,78,43,20,3,12,50,43,31,0,125,7,5,0,4,28,4,0.219718309,"sa3016722"
"Frederick Bencosme","BAL","AA",21,125,445,504,107,78,18,3,8,64,45,49,0,82,3,3,4,4,28,5,0.240449438,"sa3016779"
"Tanner Murray","TBR","AA",24,111,420,448,122,83,29,3,7,56,66,21,0,73,4,3,0,6,4,0,0.29047619,"sa3016805"
"Marcos Castanon","SDP","AA",25,110,405,466,92,59,20,0,13,37,54,45,0,104,10,6,0,7,3,0,0.227160493,"sa3016818"
"Luis Marinez","OAK","CPX",22,46,139,177,25,15,7,0,3,25,25,30,1,58,6,2,0,4,1,1,0.179856115,"sa3016821"
"Cole Cummings","SDP","AA",26,123,452,517,99,64,23,2,10,63,54,50,0,173,9,6,0,6,10,2,0.219026548,"sa3016830"
"Miguel Bleis","BOS","A,A+",20,95,381,429,84,56,16,1,11,56,47,39,0,92,7,2,0,4,38,10,0.22047244,"sa3016834"
"Raudelis Martinez","TBR","A,A+",22,90,306,351,62,45,11,3,3,39,41,32,0,50,4,8,1,7,10,1,0.202614379,"sa3016835"
"Tyler McDonough","BOS","AA,AAA",25,120,410,455,99,67,23,3,6,55,53,42,1,131,1,1,1,8,18,6,0.241463414,"sa3016869"
"Mike Antico","STL","AA,AAA",26,126,447,500,119,84,15,4,16,77,61,39,0,103,6,4,3,2,33,5,0.266219239,"sa3016922"
"Abimelec Ortiz","TEX","AA",22,115,419,476,102,61,21,2,18,68,64,50,0,104,4,3,0,6,2,4,0.243436754,"sa3016926"
"Andy Thomas","SFG","AA",26,115,378,432,85,63,16,1,5,49,38,43,0,87,6,1,4,5,4,2,0.224867724,"sa3016953"
"Tyler Hardman","NYY","A,A+,AA,CPX",25,96,351,399,65,44,10,1,10,48,44,39,0,155,3,5,0,5,13,3,0.185185185,"sa3016955"
"Chris Meyers","DET","AA",25,122,442,503,113,72,23,0,18,67,58,46,0,130,13,2,0,6,4,2,0.255656108,"sa3016956"
"Caleb Roberts","ARI","AA",24,113,416,485,101,57,20,4,20,68,65,55,1,120,8,5,1,8,11,2,0.242788461,"sa3016959"
"Grant Richardson","NYY","AA",24,108,389,431,100,64,25,2,9,53,47,32,0,121,5,4,1,3,16,6,0.257069408,"sa3016964"
"Cooper Bowman","OAK","AA,AAA",24,118,446,523,117,75,26,4,12,83,70,58,0,112,6,6,7,6,43,6,0.262331838,"sa3016966"
"Tim Tawa","ARI","AA,AAA",25,142,549,613,153,86,33,3,31,87,90,53,0,128,8,3,0,11,14,6,0.278688524,"sa3016970"
"Justice Bigbie","DET","AAA",25,136,488,558,121,89,26,2,4,62,50,60,0,104,5,5,0,17,8,5,0.247950819,"sa3016971"
"Ben Malgeri","DET","AA",24,117,421,470,106,68,22,4,12,67,57,43,0,148,3,3,0,7,20,4,0.251781472,"sa3016975"
"Benjamin Cowles","NYY","AA",24,92,339,395,97,60,25,3,9,54,51,41,0,70,9,6,0,8,14,2,0.286135693,"sa3016976"
"Noah Mendlinger","STL","A,AA",23,107,368,415,103,83,20,0,0,44,46,30,0,52,13,2,2,6,4,4,0.279891304,"sa3017001"
"Chad Stevens","LAA","A+,AA,AAA,CPX",25,111,413,453,112,66,34,2,10,51,50,28,0,131,9,2,1,7,8,6,0.27118644,"sa3017040"
"Wes Clarke","MIL","AA,AAA",24,100,365,425,89,50,17,1,21,51,72,53,0,144,4,3,0,6,3,0,0.243835616,"sa3017045"
"Ruben Ibarra","CIN","A+,AA",25,112,382,441,91,58,19,0,14,46,56,46,2,112,7,4,0,7,1,1,0.238219895,"sa3017053"
"Luke Waddell","ATL","AAA",25,111,404,464,95,68,21,4,2,57,55,41,0,64,10,6,2,9,12,3,0.235148514,"sa3017075"
"Riley Tirotta","TOR","A,AA,AAA",25,110,360,444,89,54,18,2,15,58,62,72,1,121,10,2,0,8,14,4,0.247222222,"sa3017078"
"Cal Conley","ATL","AA",24,126,462,515,112,87,21,1,3,54,35,43,0,91,1,5,4,7,42,10,0.242424242,"sa3017080"
"Wyatt Young","NYM","AA,AAA",24,118,366,432,105,88,12,1,4,55,39,52,0,92,9,2,3,4,17,8,0.286885245,"sa3017081"
"Peyton Wilson","KCR","AA",24,120,439,517,100,64,19,3,14,69,58,68,1,115,7,3,0,7,22,3,0.227790432,"sa3017110"
"Dillan Shrum","KCR","AA",26,111,397,457,93,55,19,3,16,60,57,45,0,144,12,3,0,9,0,0,0.234256926,"sa3017111"
"Phillip Sikes","BOS","AA,AAA",25,109,387,443,91,54,23,1,13,64,49,43,0,129,10,3,0,3,25,9,0.235142118,"sa3017113"
"Shawn Goosenberg","CHW","A+,AA",24,104,387,433,97,57,27,2,11,56,62,38,0,118,5,2,1,9,19,8,0.250645994,"sa3017116"
"Austin Gauthier","LAD","AA,AAA",25,130,446,535,113,83,19,5,6,67,48,78,1,103,9,2,0,11,13,2,0.253363228,"sa3017121"
"Geuri Lubo","CHC","CPX",20,46,139,164,40,31,5,1,3,25,22,20,0,32,3,2,0,5,13,4,0.287769784,"sa3017122"
